Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,lang_fasttext,lang_confidence
112150,4hv9mEWi4911k1uhU4fPEH,Ufuk Beydemir,Sevda Gibi,Ay Tenli Kadın,67,197967,False,0.533,0.541,6,-7.854,1,0.0252,0.217,4.39e-06,0.11,0.335,144.135,4,turkish,tr,0.8632274866104126
112155,2vvsSgFnlWJMrpfWPfYGfw,Şam,Vehim,Kör Kurşun,43,104007,True,0.834,0.625,10,-8.126,1,0.34,0.14,0.0,0.138,0.32,110.747,4,turkish,tr,0.6159349083900452
112158,3YHvDD4kOmU0aNyq9QH5tW,Ati242,NERDESİN,NERDESİN,45,225697,False,0.662,0.679,0,-4.951,0,0.13,0.022,3.22e-06,0.112,0.319,160.133,5,turkish,tr,0.4860268235206604
112160,2LricmvjlAmMgMYnqyWHRu,Pinhani,İnandığın Masallar,Unutuldular,44,279661,False,0.534,0.47,2,-9.729,0,0.0255,0.435,2.77e-05,0.0875,0.185,151.915,4,turkish,tr,0.8673964738845825
112161,3SyV5VGDSI4ZcomImKSRxV,Şanışer,Umut,Beni Kır,44,266382,False,0.53,0.444,6,-11.976,0,0.187,0.272,0.0,0.253,0.367,84.889,4,turkish,tr,0.8621118068695068
112163,3WjNhFQ9TMdZ12QJRlJ8jV,No.1,İyilik Meleğim,İyilik Meleğim,44,144065,True,0.659,0.664,10,-11.136,1,0.044,0.152,0.00282,0.153,0.546,100.004,4,turkish,tr,0.9999507069587708
112164,3whEd94HYT5iHKu2hYmk9K,Irem,Hayalet Sevgilim,Ne Olur Anla,43,221226,False,0.642,0.516,5,-7.957,0,0.0237,0.541,2.65e-06,0.0924,0.372,82.009,4,turkish,tr,0.4035458266735077
112172,0jdfbvSdaWvxfAlD20TtNc,Yaşlı Amca,Akşamüstü,Sanki Yapamadım,44,213198,False,0.442,0.567,8,-6.346,0,0.0516,0.238,0.000325,0.0852,0.639,138.616,0,turkish,tr,0.968794047832489
112173,2EbxeHi1idR4DRPL3Qf36m,Pit10;Sansar Salvo,"Organize Oluyoruz, Vol. 2",Kasımpatı,44,203917,False,0.727,0.648,1,-6.384,1,0.0555,0.0861,1.22e-06,0.109,0.361,87.993,4,turkish,tr,0.910651445388794
112175,36hTKOgo5Ra03y0GlpJPd3,Burcu Güneş,Tılsım,Yansın Geceler,43,289400,False,0.29,0.712,4,-5.56,0,0.0478,0.413,0.0,0.112,0.287,169.288,4,turkish,tr,0.9429997205734252
112176,1aMHHBij5LOsyBB7PKiqKh,No.1,"Canımız Cehenneme, Pt. I",Sana Bu Siyah Laik,45,232020,True,0.737,0.501,9,-8.27,0,0.0751,0.0307,0.0015,0.228,0.381,97.688,4,turkish,tr,0.9006189703941345
112177,0asl8EwEHiyOAPTHF31cAg,Veys Colak;Melek Mosso,Kimsenin Kimsesi,Kimsenin Kimsesi,45,208000,False,0.35,0.519,11,-7.138,0,0.0355,0.622,0.0,0.132,0.376,161.389,4,turkish,tr,0.7414907217025757
112179,56AD3PBYdPepniv4VtsV7s,Yüzyüzeyken Konuşuruz,Evdekilere Selam,Kendi Evimde Deplasmandayım,44,274773,False,0.346,0.717,2,-7.727,0,0.138,0.347,0.0,0.225,0.838,182.498,4,turkish,tr,0.9340181946754456
112180,6E9deAT9PHY3xwZwD0fvhZ,Batu Akdeniz,Bir Kalbin Çöküşü,Ona Gitme,44,199872,False,0.475,0.728,11,-4.741,0,0.0362,0.0331,0.0,0.198,0.483,82.474,4,turkish,tr,0.5470090508460999
112183,4HZZRWcZCn9QGafB8XtGfn,Şanışer;Sokrat St,Onuncu Gün,Güya,44,168569,True,0.633,0.837,11,-4.86,0,0.306,0.0307,0.0,0.161,0.506,177.861,4,turkish,tr,0.9929336309432985
112184,2lR5EvBBNs4UHFvojb0q5k,Bahadır Sağlam,Sınırımız Gökyüzü,Sınırımız Gökyüzü,44,262402,False,0.404,0.719,5,-5.858,0,0.0522,0.487,0.0,0.209,0.668,165.667,4,turkish,tr,0.9963505268096924
112186,059tlr6szKvE8LcuJfNwwf,Emir Can İğrek,Ağır Roman,Beni Uğurla,44,275454,False,0.263,0.423,6,-10.167,0,0.0357,0.743,0.000933,0.0698,0.316,176.046,4,turkish,tr,0.7208173274993896
112187,2ol1ST9LqK6gR7QOp03exs,Aşık Veysel,"Dostlar Beni Hatırlasın 1894-1973, Vol. 1 (Hiç Unutulmayacaklar)",Güzelliğin on para etmez,44,138386,False,0.472,0.221,8,-13.813,1,0.0317,0.948,0.0,0.0715,0.563,107.345,4,turkish,tr,0.9953428506851196
112188,3v4X0bNqKpDQ1oucPsBTnV,Ati242;Bedo;Stabil,DIPSOMANIA,KAPA GÖZLERİNİ,44,197179,True,0.784,0.805,11,-5.767,0,0.111,0.35,1.14e-06,0.0907,0.557,109.995,4,turkish,tr,0.9569826126098632
112189,6D8MQ04WjnY9Jrhi1MdNFa,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",Gamzedeyim Deva Bulmam,43,197146,False,0.294,0.441,4,-7.625,0,0.0327,0.836,0.467,0.102,0.328,143.52,4,turkish,tr,0.6516602039337158
112190,1E5Zumas0loctbiUN2whpi,Sera Savaş,Kiraz,Anlatsam Anlatamam,43,138165,False,0.605,0.402,8,-13.79,1,0.293,0.448,0.0,0.133,0.781,115.321,4,turkish,tr,0.1483519971370697
112192,7ruJnH1BbrDaWNEGoww2tg,Can Gox,Severek Ayrılanlar,Severek Ayrılanlar,45,255691,False,0.352,0.755,11,-8.648,1,0.0458,0.0486,2.39e-05,0.122,0.377,102.936,1,turkish,tr,0.927032232284546
112194,20cg5mxChgLS0KjNRZDY3V,Kayra,Bütün Ayazların Ortasında,Çok Yaşlıyım,44,165916,False,0.76,0.86,8,-4.022,0,0.309,0.137,0.000186,0.204,0.872,89.989,4,turkish,tr,1.0000427961349487
112195,5WumaFZFiyJ70lUhtYFTOC,Müzeyyen Senar,Son Askimi Canlandiran,Elbet Bir Gün Buluşacağız,44,356240,False,0.222,0.264,7,-10.185,0,0.0376,0.914,0.00857,0.109,0.341,81.536,3,turkish,tr,0.9945560693740844
112196,5BEsYw1foOjENU54YrBKN5,Teoman,Koyu Antoloji,Renkli Rüyalar Oteli,44,262398,False,0.562,0.443,0,-8.975,1,0.0405,0.244,0.000122,0.225,0.46,99.922,4,turkish,tr,0.4864271283149719
112198,5TxPhGSp5fUrMCA6WtTjws,Zakkum,Bir Gece Yarası,Sen Hala Benimlesin,43,270724,False,0.432,0.609,9,-6.201,0,0.0367,0.275,1.08e-05,0.0874,0.525,173.783,4,turkish,tr,0.8172281384468079
112199,6A7FIO2ZmRZf2bnRt8G2AU,Gülden Karaböcek,"Duyarmısın Feryadımı (Gülden Karaböcek Altın Klasikleri, Vol. 1)",Sevsen Ne Olurdu,45,364333,False,0.345,0.453,11,-8.274,0,0.0275,0.221,1.45e-05,0.358,0.281,78.538,4,turkish,tr,0.3796918094158172
112203,26g90nfKw79y5ZcRRqHLCz,Cem Karaca,Haykırış,Çökertme,43,181973,False,0.629,0.521,6,-9.27,1,0.0378,0.285,0.0,0.125,0.615,124.178,4,turkish,tr,0.4557056128978729
112205,5QMcvZks4GHWCGu047Ze6p,Sokrat St,Hayal,Bunu Sen Seçtin,44,273902,False,0.733,0.67,7,-6.063,0,0.186,0.455,0.0,0.083,0.758,141.981,4,turkish,tr,0.9987072348594666
112207,50oPmiKA4FDPDJ8gwTOuF2,Teoman,Kalbin Yok mu?,Kalbin Yok mu?,42,208909,False,0.342,0.552,2,-5.437,0,0.0333,0.00988,0.0,0.105,0.378,159.497,3,turkish,tr,0.9122236967086792
112208,5rtEABE6O3vt9ERu5NYEEw,Keişan,"Ateş, Elbet","Ateş, Elbet",43,241786,False,0.537,0.524,8,-8.218,1,0.108,0.231,2.16e-06,0.143,0.138,144.691,4,turkish,tr,0.5083158612251282
112209,2w7PIxakNkNbPIT3IhPiD9,Tepki,9,Rüyalar,43,196166,False,0.682,0.871,10,-4.206,0,0.235,0.0493,0.0,0.144,0.808,89.984,4,turkish,tr,0.5177199840545654
112211,34cr8mFR7XyDzD47WtRAmZ,Artz;Şehinşah;Ceg,İşin Mutfağı,Yıkılıyorum (feat. Şehinşah & Ceg),43,214151,True,0.777,0.782,10,-7.43,0,0.207,0.128,0.0,0.156,0.734,89.997,4,turkish,tr,0.9696248173713684
112214,24WxherbUpdXB1lUTRsqmJ,Ais Ezhel;Red;Emrah Karakuyu;Keişan;Anıl Piyancı;Nomad,Sekiz,Sekiz 2,44,278453,False,0.821,0.839,2,-4.723,1,0.22,0.272,0.0,0.306,0.285,101.118,4,turkish,tr,0.7660617232322693
112215,4Nhzp5J1JSYaqXCFvrKwNJ,Şanışer;Sokrat St,Onuncu Gün,Anlamı Yok,44,193150,True,0.462,0.826,6,-4.841,1,0.322,0.435,0.0,0.204,0.576,173.544,4,turkish,tr,0.9913697838783264
112216,2X1xpbHHYq3ZGSK3kIqAcq,No.1;Rozz Kalliope,P.I.V,Yokluğuma Alışma,43,252556,True,0.813,0.706,9,-7.414,0,0.0407,0.075,0.00249,0.0376,0.505,99.991,4,turkish,tr,0.9729595184326172
112220,61ETNByp6W03R3P8arJrE6,No.1,Kron1k,Sarhoş,43,200593,True,0.562,0.788,0,-5.633,0,0.183,0.451,4.59e-05,0.129,0.299,130.023,4,turkish,tr,0.9963884949684144
112221,2L8DgKunEz9gszwTvMnnrj,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),Beş Dakika - Live,44,189689,False,0.663,0.546,4,-8.69,0,0.045,0.74,8.62e-06,0.744,0.391,103.135,4,turkish,tr,0.4895558655261993
112223,3yQCp4qxlnvi4e3q4Pbhp2,Şehinşah,Denetimli Serbestlik Stili (Deluxe),İstila,43,226092,True,0.841,0.858,2,-4.7,1,0.0997,0.015,0.0,0.0507,0.0738,136.999,4,turkish,tr,0.5939213037490845
112224,2rbD17OQwYnyCKZshUR5Ny,Hayki,ICONIQUE,Bu Kendime Son Gelişim,43,224217,True,0.878,0.711,9,-6.602,0,0.205,0.223,0.0,0.158,0.461,114.95,4,turkish,tr,0.9850095510482788
112226,7He6O9MfnoiYyLyScflLRX,Hidra,C-137,Lirikal Ağ,43,180052,True,0.797,0.563,4,-11.412,0,0.106,0.539,0.0,0.106,0.169,97.007,4,turkish,tr,0.4598861634731293
112227,2oJ0dSKYEgRvSVtCx3mC8e,Bağzıları,Sizin Olsun Dünyalar,Sizin Olsun Dünyalar,43,217500,False,0.539,0.559,4,-9.687,0,0.0244,0.0426,1.03e-05,0.193,0.668,148.163,4,turkish,tr,0.4933632314205169
112231,7kTRgxS3THFvORSeb1NZ2x,Şanışer,LUDOVICO II,Yanıma Gelmesinler,44,199026,True,0.663,0.579,7,-11.992,1,0.226,0.0664,0.0,0.245,0.592,99.957,4,turkish,tr,0.9897807836532592
112232,1aen7mZIWZdVU6M6wzuXT0,Mavi Gri,Şiir senin yüzündür,Şiir senin yüzündür,43,236210,False,0.603,0.564,7,-9.03,0,0.0471,0.0632,1.46e-05,0.0948,0.338,95.009,4,turkish,tr,0.9981873631477356
112233,1R9DqmisgzCj1btxmbVVlU,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),Cumartesi - Live,43,312482,False,0.717,0.794,11,-7.348,0,0.0604,0.499,0.000851,0.704,0.644,125.969,4,turkish,tr,0.4141110479831695
112234,3HphA3fVNs1QmhpXGAfB9M,Teoman,Teo,Rapsodi İstanbul,42,279573,False,0.577,0.678,7,-7.064,0,0.0432,0.0474,7.02e-06,0.0849,0.558,179.733,4,turkish,tr,0.4756993651390075
112237,1pIpnZhcoht3IMc4zKPiTr,Ceg,DMT,Dün Gece,43,182056,True,0.763,0.428,9,-9.295,0,0.173,0.306,5.68e-05,0.157,0.474,169.97,4,turkish,tr,0.9821770787239076
112238,64iA48gs2n6FQpna3qthpG,Istanbul Trip,110,Kural Ne Bilmiyorum,43,276394,True,0.747,0.643,10,-6.046,0,0.29,0.0524,0.0,0.0772,0.429,119.918,4,turkish,tr,0.9948109984397888
112239,4ixzlBuJEWtHnY4HgQcxTM,Saian,Başıbozuk,Kanunsuzlar,43,182592,False,0.572,0.654,11,-8.012,0,0.255,0.208,2.96e-06,0.0832,0.546,84.035,4,turkish,tr,0.3488995730876922
112240,4PdRmauZ4AF8HJiwpMVaXT,Ayten Alpman,Ben Böyleyim (45'lik),Ben Böyleyim,42,206725,False,0.399,0.496,5,-7.763,0,0.0509,0.905,0.00786,0.26,0.62,113.625,3,turkish,tr,0.9965423345565796
112241,3rqhucvukCxRQrVDjq8uRs,Can Bonomo,Bardak Taşıyor,Bardak Taşıyor,43,176059,False,0.72,0.8,6,-7.299,1,0.137,0.123,7.69e-06,0.0849,0.879,104.011,4,turkish,tr,0.9971283078193665
112242,1ogRx8rHI8vpSLxg6lUkdv,Norm Ender,Aura,Benim Stilim,43,213996,False,0.777,0.729,10,-6.456,0,0.156,0.0242,0.0,0.291,0.837,100.01,4,turkish,tr,0.9066639542579652
112244,3PAAraURTeoxX4XOF7F2zU,Grup Yorum,Cesaret,Sevda Türküsü,44,294940,False,0.553,0.466,7,-12.786,0,0.0313,0.443,0.117,0.125,0.836,80.965,4,turkish,tr,0.8785656094551086
112245,3XPGYuJQV0XxSxpboc3qlB,Bergen,İnsan Severse,Kader Diyemezsin,44,263640,False,0.44,0.512,10,-7.357,0,0.0303,0.961,0.323,0.129,0.51,87.935,4,turkish,tr,0.9096792340278624
112247,2lypX2C1BRKDFefGOQ0eXM,Sezen Aksu,Karşıyım,Karşıyım,43,238690,False,0.702,0.874,0,-5.881,0,0.0909,0.309,0.0,0.059,0.825,150.021,4,turkish,tr,0.9991801381111144
112248,6sStbTtFbc3VF4Wdj9Z5LQ,Hidra,Holigan,Kriz Gibi Geri Geldim,42,200727,True,0.661,0.967,4,-5.057,0,0.219,0.13,0.0,0.0636,0.7,142.092,4,turkish,tr,0.5876904129981995
112249,35wZQhXPio95cP72pqo6Wx,Ajda Pekkan,Seksenlerin En Güzel 4 Albümü,Son Yolcu,42,229266,False,0.535,0.738,4,-4.654,1,0.121,0.668,0.0,0.233,0.505,103.254,4,turkish,tr,0.9480063915252686
112250,6g6MHm9u0h2Em9Xuk89eqR,EDIS,Arıyorum,Arıyorum,72,193805,False,0.442,0.73,8,-4.673,0,0.0755,0.0781,5.24e-06,0.156,0.381,97.062,4,turkish,tr,1.0000226497650146
112253,37dj9NRkXaBrvW0i2XKqus,Gülşen,Beni Durdursan Mı ?,Seyre Dursun Aşk - Akustik,43,248476,False,0.349,0.769,6,-4.848,0,0.0829,0.357,0.0,0.172,0.59,119.907,4,turkish,tr,0.36605104804039
112258,3bH14FqMe4LSmUVsaWgx9o,Ati242,Dondu Puşt,Dondu Puşt,43,143169,True,0.916,0.499,6,-9.498,1,0.349,0.06,0.0,0.0937,0.813,102.019,4,turkish,tr,0.9445397257804872
112261,3P4mJbu3evIXhTi6wO6oRs,Keişan;Anıl Piyancı,12,BANA DİK DİK BAKMA,42,181384,False,0.905,0.508,1,-8.836,1,0.245,0.307,9.79e-06,0.122,0.191,129.967,4,turkish,tr,0.2441820651292801
112262,2PQPjYtchdg7ecv5VXL0ZU,Şanışer,Onuncu Gün,Artık Anlamıyorum,43,226090,False,0.448,0.804,9,-6.85,0,0.197,0.0572,0.0,0.0922,0.398,170.119,4,turkish,tr,1.0000027418136597
112263,3EqaZCd9Uf9CPKpaWewnhx,Son Feci Bisiklet,Vesaire,Modern Zamanlar,43,282125,False,0.319,0.75,9,-6.866,1,0.0437,0.394,0.0,0.362,0.409,97.963,4,turkish,tr,0.669236958026886
112264,3ZX2bOVm7kJH4s2Yhkgpgq,Killa Hakan;Ezhel;GRiNGO,Fight Kulüp,İlk Kural Saygı,42,281774,True,0.638,0.846,11,-4.156,0,0.227,0.388,0.0,0.31,0.587,154.111,4,turkish,tr,0.822669267654419
112265,5vLGqpRIfC2LUhcI7S0FPQ,Sagopa Kajmer,Romantizma,Sagopa Yaşlı Planet,42,196803,False,0.776,0.564,2,-7.765,1,0.0899,0.0327,0.0,0.0991,0.561,86.984,4,turkish,tr,0.2852182984352112
112267,6OYWwrrA1DrthAF6XcCzAF,Şebnem Ferah,Kelimeler Yetse,Babam Oğlum,42,335806,False,0.655,0.581,4,-6.873,0,0.0311,0.0921,0.0,0.153,0.287,91.966,4,turkish,tr,0.850143551826477
112268,6u6XQZLNw4AOV2wZgMszpX,Zakkum,"Duble, Vol. 1",Hiç mi Özlemedin,42,202124,False,0.388,0.398,4,-11.964,0,0.0445,0.299,0.000142,0.158,0.429,179.856,4,turkish,tr,0.9383042454719543
112269,2i969LNj3kMS4wbRsz7zC8,Kayra,Hayırsız Evlat,Hayırsız Evlat,43,183927,False,0.642,0.811,3,-6.81,0,0.223,0.00574,0.0,0.365,0.811,94.099,4,turkish,tr,0.7365102767944336
112271,2oDtpMCWMnOAitKNIoyW8g,Şehinşah,666,Sendeliyorum,42,261756,True,0.786,0.742,5,-6.193,0,0.0397,0.153,0.0,0.108,0.695,125.049,4,turkish,tr,0.9981324076652528
112272,3EAZILxlMITj5PyquATJI5,Şanışer,Otuzuncu Gün,Yazamam Ecele,43,195887,False,0.536,0.763,9,-3.742,0,0.0468,0.0159,0.0,0.104,0.355,135.922,4,turkish,tr,0.9062545299530028
112273,2vNEj66XGZYt3gNX0n5mJ1,Gökhan Türkmen,Biraz Ayrılık,Biraz Ayrılık,43,260852,False,0.679,0.821,4,-7.836,0,0.139,0.524,0.0,0.106,0.606,89.987,4,turkish,tr,0.9973343014717102
112274,6YmIYB5h8biNAfzXuBcqLH,Cem Adrian,Gökyüzümün Yıldızları,Duymak İstiyorum,42,255385,False,0.404,0.369,2,-9.806,0,0.0349,0.815,0.0,0.307,0.146,78.268,4,turkish,tr,0.9997026324272156
112275,3pu1Q8D1KgapWsNM4fz7Q8,Asya,Masum,Pişmanım,42,269226,False,0.494,0.442,5,-8.493,0,0.0425,0.75,0.0,0.298,0.32,156.014,4,turkish,tr,0.9918243288993835
112276,0HgvuEVpnv8TjvdQkZRcet,Gece,Gece,Yarım,41,197986,False,0.53,0.845,11,-4.767,0,0.0384,0.017,0.0,0.265,0.308,138.057,3,turkish,tr,0.99855238199234
112277,3O1g8J812AuiHWhynoLQ1E,Kibariye,Bir Duygudur Kibariye,Kara Gözlü Çingenem,42,252226,False,0.404,0.628,2,-10.407,1,0.0516,0.502,0.0,0.241,0.518,147.182,3,turkish,tr,0.929183065891266
112280,6vpyvi70JNqAJa9IqNx8qy,Tan Taşçı,İşaret,Aşkım Diyorum,43,245626,False,0.667,0.749,7,-6.609,0,0.108,0.145,0.0,0.187,0.733,145.967,4,turkish,tr,1.0000344514846802
112283,7HB1SEhUPXRndE7uOdEssq,No.1;Azap HG,Düş O Zaman,Düş O Zaman,43,293147,True,0.622,0.625,4,-7.936,0,0.0567,0.00338,0.0,0.163,0.257,86.97,4,turkish,tr,0.4809243381023407
112284,1IBRy2b801SzkoA2vcA1wX,Yaşar,Divane,O'nun Vedası,43,289973,False,0.347,0.568,0,-7.779,0,0.0674,0.395,0.0,0.166,0.281,76.631,3,turkish,tr,0.9477832317352296
112285,171luCSfSTBnaIVnfTVbS6,Melike Şahin,Merhem: İlk Konserler (Live),Nasır (Live @ Zorlu PSM),42,269354,False,0.551,0.478,10,-10.58,0,0.0378,0.526,0.0,0.288,0.523,98.056,4,turkish,tr,0.866752028465271
112290,4nGy2XA9QGxYb90cNyHguO,Barış Kocatürk,Kesin Kesiktir,Kalmalısın,42,199285,False,0.646,0.645,11,-6.775,0,0.0287,0.246,0.0,0.181,0.687,121.999,4,turkish,tr,0.9977317452430724
112292,5bpxN2pClWhTo48Cqtj8kc,Yedinci Ev,Şimdi,Eninde Sonunda,42,199090,False,0.606,0.753,9,-7.92,0,0.0357,0.0638,0.0,0.19,0.894,144.022,4,turkish,tr,0.7175143957138062
112293,4BaHxoK6n9LkHOa2mBvpWn,Nazan Öncel,Hayvan,Beni Bu Koca Şehirde Yalnız Bırakma,42,230240,False,0.715,0.809,3,-4.404,0,0.0528,0.116,3.76e-05,0.0805,0.757,149.978,4,turkish,tr,0.9890645742416382
112298,5Wf7RzQmw0mP5jdXD02zNn,Emre Kaya,Senin de Aşkın Yalanmış (Akustik),Senin de Aşkın Yalanmış - Akustik,42,318876,False,0.55,0.497,0,-8.768,0,0.053,0.307,1.34e-06,0.115,0.375,88.039,4,turkish,tr,0.866403341293335
112299,6TiiDZgtQ3xJLWzrGBWDmc,Kamuran Akkor,Sev Yeter,Beni Kaybettin Artık,43,256673,False,0.444,0.684,0,-6.525,0,0.0379,0.658,0.000145,0.315,0.483,149.361,3,turkish,tr,0.9115662574768066
112301,4IRitV0vz4K7lCgwPilLPO,Şam;Ohash,P.O.P Mixtape pt.2,Artık,42,189397,False,0.673,0.486,8,-7.119,0,0.316,0.7,0.0,0.11,0.486,108.265,4,turkish,tr,0.9987613558769226
112302,0n80PaFFbFL7MiCbFjAt6A,Şanışer;Sezgin Alkan,LUDOVICO II,Ölüm Aklımı Çelmek Üzere,42,232411,False,0.661,0.438,9,-11.291,1,0.0546,0.442,0.0,0.0967,0.119,122.019,4,turkish,tr,0.947912335395813
112306,6Ung3QAE6PzpCgVJLMAisr,Aspova,S P A C E,Bir Sigara,41,235200,True,0.699,0.613,10,-9.235,0,0.217,0.236,0.0,0.416,0.493,100.041,4,turkish,tr,0.904574990272522
112307,1RaB8wBS5z9z2TvfaLEB2R,Şam,P.O.P Mixtape pt.1,Ailem İçin,42,218733,True,0.664,0.534,1,-8.806,0,0.232,0.468,0.0,0.258,0.351,120.482,4,turkish,tr,0.99042546749115
112308,4pbMu6fRhg9mEZcHaO4NNo,Kaan Tangöze,Gölge Etme,Bir Kız Bana Emmi Dedi,42,151219,False,0.402,0.213,2,-13.662,0,0.0392,0.91,3.88e-05,0.357,0.146,145.91,4,turkish,tr,0.947102963924408
112309,3M9kaCvxRrELK2dyrcYdnz,MAW;Myndless Grimes,BUZ,Benim Olsan Sen,41,224000,False,0.593,0.537,10,-9.112,0,0.0389,0.0662,0.00407,0.131,0.146,164.976,4,turkish,tr,0.9119420647621156
112311,5BKdRtbYplpPYkLE9NlZ24,Şehinşah,Hadi Yaparsın,Hadi Yaparsın,42,195692,True,0.856,0.509,4,-8.038,0,0.0851,0.0397,4.48e-05,0.12,0.397,129.993,4,turkish,tr,0.8704391717910767
112312,13z58W2I8gxu7OtgmkJ5VB,Yaşlı Amca,Akşamüstü,Her Şey Sen,41,166905,False,0.426,0.839,8,-4.809,0,0.039,0.000407,3.25e-05,0.134,0.557,102.02,4,turkish,tr,0.7738873958587646
112314,7sU47AuRDvIxpS77gkMuO5,Deniz Seki,Sahici,Sahici,41,237786,False,0.637,0.614,5,-6.125,1,0.0896,0.372,0.0,0.326,0.711,81.954,4,turkish,tr,0.2696595191955566
112315,0CW8BDlowvfZGkf5JINSjH,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,Beni hatırla,41,312120,False,0.693,0.629,10,-8.301,0,0.0484,0.51,3.11e-05,0.168,0.621,84.032,4,turkish,tr,0.9480255246162416
112320,6vTrmti4xuMtXvkjJbLlKk,Melike Şahin,Ezginin Günlüğü 40 Yıllık Şarkılar,Aşk Bitti,42,214412,False,0.412,0.352,0,-8.956,0,0.0421,0.831,0.0,0.126,0.457,157.493,3,turkish,tr,0.7439166903495789
112321,2Jqu87GbopSiPP3v9DR5j6,Nova Norda,Paralel Evrende Dünya Tarihi,Yüreğim Ellerinde,41,209141,False,0.604,0.375,1,-10.925,0,0.0312,0.028,0.0178,0.332,0.0502,119.86,4,turkish,tr,0.9533414244651794
112322,3d2LudfuvNYJ5TCUvYnjMP,Yedinci Ev,Şimdi,Şimdi,42,273544,False,0.534,0.594,4,-8.529,0,0.0315,0.038,0.0,0.0842,0.577,152.023,4,turkish,tr,0.9990021586418152
112325,6evqur3UoNFDzJp3eY86dq,Sertab Erener,Tesadüf Aşk,Tesadüf Aşk,41,233042,False,0.437,0.479,6,-5.698,0,0.0326,0.841,0.0,0.185,0.308,141.49,4,turkish,tr,0.9603169560432434
112326,2h4AV0nuaKK0rXnQSKzg8A,Cem Adrian,Hüzün Kovan Kuşu,Hüzün Kovan Kuşu,41,277741,False,0.584,0.318,4,-10.394,1,0.0344,0.709,8.74e-05,0.112,0.19,124.003,4,turkish,tr,0.8194220066070557
112327,6IhcoQkZW6JUB95mHWDt2W,Dört X Dört,Hayır,Arada Bir,41,278853,False,0.472,0.815,1,-4.293,0,0.0343,0.00754,0.00217,0.115,0.323,140.027,4,turkish,tr,0.9639458656311036
112328,0Kg8R6ta0baT39rXifTqxz,Sagopa Kajmer,Sarkastik,Sal Gitsin,41,270546,False,0.711,0.735,2,-6.521,0,0.0986,0.0618,0.0,0.134,0.67,84.042,4,turkish,tr,0.1394040286540985
112329,0lO2UiapDVjCZBIpqNGNBO,Niran Ünsal,Haktan,Haktan,41,347333,False,0.489,0.453,4,-10.504,0,0.0452,0.66,0.0,0.276,0.352,119.984,4,turkish,tr,0.6971301436424255
112331,5TySgjt2Jbh6qyeQH8gD2r,Haluk Levent,Trilogy,Acılara Tutunmak,42,239146,False,0.647,0.74,10,-9.363,1,0.0748,0.0441,0.0,0.287,0.59,125.903,4,turkish,tr,0.6886101365089417
112332,21ZjS5SElT8hgyHarqhsIQ,KÖFN,Tepeler,Sensiz N'aparım Ben,42,203000,False,0.705,0.394,11,-9.447,0,0.197,0.119,0.0122,0.145,0.675,172.06,4,turkish,tr,0.885921835899353
112333,4aFjH5DC9JXnkVr9PkrtFH,Kibariye,Gülü Soldurmam,Gülü Soldurmam,41,267080,False,0.535,0.638,1,-6.305,0,0.0586,0.635,2.1e-06,0.202,0.532,142.699,3,turkish,tr,0.9754809737205504
112334,7xxqcMUWjFzVRnHEs3YpqZ,Ayna,20. Yıl (1. Bölüm),Çayımın Şekeri,41,295733,False,0.57,0.89,9,-7.199,0,0.0403,0.0757,5.44e-06,0.0991,0.692,138.031,4,turkish,tr,0.9871221780776978
112335,036OY3xFXIRCTTCLyIs0yd,Mode XL,Serseri Serbest Stili,Toz Konduramazsın,42,175000,False,0.888,0.204,11,-9.486,1,0.456,0.37,0.00045,0.112,0.218,90.059,4,turkish,tr,0.9370233416557312
112336,3t3sAYQwV4ZclVBjKan5DL,Gülden Karaböcek,Hatıran Yeter (1990-1991 Folk Kayıtları),Hatıran Yeter,43,298160,False,0.53,0.752,4,-2.683,0,0.0351,0.778,0.0,0.249,0.467,90.007,4,turkish,tr,0.9408991932868958
112337,5NApByZPKrET70ySe5LpJE,Yiğit Seferoğlu,İnorganik Şehir Müziği,Uğruna Savaşlar Verilmiş Gibisin,41,204042,False,0.653,0.589,11,-6.517,0,0.0689,0.0913,0.0,0.589,0.61,78.008,4,turkish,tr,0.9607377052307128
112338,4TXW37vOHHoo1oyYHEw85t,Melek Mosso,Kedi,Kedi,42,213024,False,0.824,0.703,7,-5.242,1,0.173,0.192,0.0,0.0919,0.645,124.031,4,turkish,tr,0.4729408621788025
112339,3soQ0e19kGGF6CDyCoZvrt,Müzeyyen Senar,Esiri Zülfünüm,Akşam Oldu Hüzünlendim Ben Yine,41,166680,False,0.279,0.471,4,-8.347,0,0.0359,0.913,0.00328,0.316,0.349,104.432,4,turkish,tr,0.8450803756713867
112340,0EhMQgTXdA6qa4rkXTofHk,Allame,Fare Kapanı,Fare Kapanı,42,175437,False,0.527,0.825,7,-7.034,1,0.323,0.103,0.0,0.37,0.81,76.262,4,turkish,tr,0.970200777053833
