original_id,artists,track name,emotionality,emotion_type,emotion_score,culture
112974,Bağzıları,Leyla,0.24582359989528857,JOY,0.9978669285774232,Turkish
112975,Sagopa Kajmer,Durdur Beni,0.15150837447515997,SADNESS,0.996774971485138,Turkish
112976,Hidra,Yarılamışım,0.10429141642812573,SADNESS,0.9893803596496582,Turkish
112977,Sinan Akçıl,İyi Değilim,0.21111651980523932,SADNESS,0.5759137868881226,Turkish
112979,Orkundk,Bir Boş Evim Yok,0.3220457416761111,FEAR,0.8190333247184753,Turkish
112981,Hayko Cepkin,İçgüdü,0.21976866267375275,SADNESS,0.9542170763015748,Turkish
112983,Contra,Flowlarım Çok Zengin,0.13523422765471105,JOY,0.9946961402893066,Turkish
112984,Levent Yüksel,Bu Aşkın Katili Sensin,0.1438302803117021,SADNESS,0.9362940788269044,Turkish
112986,Dolu Kadehi Ters Tut,Aldattın Mı,0.27981670645575674,ANGER,0.9610271453857422,Turkish
112987,Cem Karaca,Hep Kahır,0.333218591099614,ANGER,0.7526170611381531,Turkish
112988,Cemiyette Pişiyorum,Supradin,0.09171767980288731,SADNESS,0.9882959723472596,Turkish
112989,Adamlar,Bizim Zamanımız,0.1786205988972374,ANGER,0.8671026825904846,Turkish
112990,Stabil,Bana Söyle,0.28471881080465467,JOY,0.9877840876579284,Turkish
112991,Batuhan Kordel,İtiraf,0.4916087668110498,SADNESS,0.6555700302124023,Turkish
112992,Adamlar,Kendime Çaylar,0.2715392669209734,JOY,0.77629154920578,Turkish
112993,Richard Francis Burton,"Arabian Nights, Vol. 3 (Chap. 1.001)",0.3179600700034735,ANGER,0.5727459192276001,Turkish
112994,Ayla Dikmen,Alyanaklım,0.3293798725391734,JOY,0.9977760910987854,Turkish
112995,Ebru Yaşar,Öldüm Sahiden,0.2582358506811887,SADNESS,0.969813346862793,Turkish
112997,Melike Şahin,Uykumun Boynunu Bükme (Live at Bostancı Gösteri Merkezi),0.24348321064010314,ANGER,0.9968515038490297,Turkish
112998,Hayko Cepkin,Geç Kaldım (Akustik),0.3622520546615057,SADNESS,0.995487630367279,Turkish
1259,Jor’dan Armstrong,SHE,0.14137313173387042,ANGER,0.455893874168396,Turkish
2160,Duman,Her Şeyi Yak,0.2988849429407591,SADNESS,0.8356033563613892,Turkish
23294,Hadise,Melek,0.11716595055640905,JOY,0.8924366235733032,Turkish
23340,Buray,Senin Yüzünden,0.07262744020267597,SADNESS,0.465368777513504,Turkish
23435,SoLonely,​confused,0.28387513387548735,SADNESS,0.993425726890564,Turkish
23509,Hadise,Küçük Bir Yol,0.18427135764460312,JOY,0.3464306890964508,Turkish
23544,Hadise,Şampiyon (Gürcell Remix),0.18001941492652163,FEAR,0.8435786962509155,Turkish
23606,Buray,İstersen,0.11857025037800475,SADNESS,0.9935240745544434,Turkish
23666,Hadise,Yaz Günü,0.15452083310286996,ANGER,0.432439923286438,Turkish
23752,Angela Carter,The Lady of the House of Love,0.4293910437089918,ANGER,0.7703831195831299,Turkish
23851,Buray,Deli Kız,0.1135331002534625,SADNESS,0.6507691144943237,Turkish
23950,Emrah Karaduman,Cevapsız Çınlama,0.02429117753016885,SADNESS,0.9922292828559875,Turkish
23952,Hadise,Sıfır Tolerans,0.0811306712563093,ANGER,0.9933850169181824,Turkish
23954,Bali Baby,Game Over,0.3791191867073377,ANGER,0.8882431983947754,Turkish
2472,Flört,Bir Tek Sen Gelmedin,0.13656872881001736,JOY,0.955233871936798,Turkish
2625,Ne Jupiter,Gökyüzüm Siyah Olsa Da,0.2843269848717534,FEAR,0.9936422109603882,Turkish
2769,Birileri,...aynı yer,0.2719672463598995,JOY,0.9518194794654846,Turkish
2816,Büyük Ev Ablukada,BENİM KAFAM SİKTİRMİŞ GİTMİŞ,0.11947812377066741,ANGER,0.9893869161605836,Turkish
2910,Gece,22,0.19285601580360223,JOY,0.465487390756607,Turkish
2926,Yaşlı Amca,Sanki Yapamadım,0.21759103286827375,SADNESS,0.8234971165657043,Turkish
2929,Yüzyüzeyken Konuşuruz,Kendi Evimde Deplasmandayım,0.16936453399851015,SADNESS,0.9608378410339355,Turkish
2965,seco (TUR),ANNE YAŞLANDIĞIMI HİSSEDİYORUM,0.21008349946413912,ANGER,0.6069305539131165,Turkish
2970,Gece,Derbeder,0.14976967382666498,SADNESS,0.9950942993164062,Turkish
2973,Batu Akdeniz,Ona Gitme,0.17167985823665033,SADNESS,0.9045012593269348,Turkish
30784,Louis Aragon,"Arma virumque cano, préface",0.2395777994504085,FEAR,0.7824645638465881,Turkish
3315,Duman,Her Şeyi Yak,0.2988849429407591,SADNESS,0.8356033563613892,Turkish
34637,Vio,Yükseklere,0.1628550856112585,ANGER,0.9951853156089784,Turkish
34729,Zeki Müren,Seni Sordum Yıldızlara,0.3791496231875713,ANGER,0.5368419289588928,Turkish
34986,Ezginin Günlüğü,Zerdaliler,0.4872169960255941,ANGER,0.7534574270248413,Turkish
34995,No.1,Das Ist No.1,0.3228082273392747,SADNESS,0.6781843900680542,Turkish
36564,Soolking,Meleğim,0.13749043637373107,JOY,0.6526560187339783,Turkish
3724,Flört,Bir Tek Sen Gelmedin,0.13656872881001736,JOY,0.955233871936798,Turkish
39172,MERO,Konum Gizli,0.1464859226405259,JOY,0.981212079524994,Turkish
41238,She Past Away,Gerçekten Özleyince,0.09318184965243465,JOY,0.9725440740585328,Turkish
41987,She Past Away,Kuruyordu Nehir,0.14051079710297312,SADNESS,0.8504965901374817,Turkish
43706,DJ Tarkan,Oldu Olanlar,0.3368804397470304,SADNESS,0.8992329835891724,Turkish
62246,Sertab Erener,Dandini Dandini Dastana,0.5081057714900845,ANGER,0.3828654885292053,Turkish
62345,Ezginin Günlüğü,Zerdaliler,0.4872169960255941,ANGER,0.7534574270248413,Turkish
62346,İlhan İrem,Yemyeşil Bir Deniz,0.2895868658258164,JOY,0.476082295179367,Turkish
62349,Sertab Erener,Fış Fış Kayıkçı,0.531716910180217,JOY,0.9973301887512208,Turkish
62395,Ayten Alpman,Ben Böyleyim,0.35303070925007557,ANGER,0.9974331259727478,Turkish
62448,Leman Sam,Ayrılığa Dayanamam,0.35458652323086387,SADNESS,0.9838639497756958,Turkish
62490,Levent Yüksel,Bi’ Daha,0.4239517054715055,SADNESS,0.3574150502681732,Turkish
62493,Sertab Erener,Dandini Dandini Dastana,0.5081057714900845,ANGER,0.3828654885292053,Turkish
62496,İlhan İrem,Konuşamıyorum (Sazlıklardan Havalanan),0.29217069431978276,FEAR,0.996815025806427,Turkish
62540,Yeni Türkü,Maskeli Balo,0.3305320483157708,SADNESS,0.8894323110580444,Turkish
62541,İlhan İrem,Yazık Oldu Yarınlara,0.3040233161436417,SADNESS,0.993062436580658,Turkish
62547,Sertab Erener,Benim Annem Güzel Annem,0.4748584047554262,LOVE,0.8601500988006592,Turkish
62576,MFÖ (TUR),Bu Sabah Yağmur Var İstanbul’da,0.45913426995427786,JOY,0.9173067808151244,Turkish
62585,Tanju Okan,Dostlarım,0.2995636854421722,SADNESS,0.9104444980621338,Turkish
62599,Levent Yüksel,Aşk Mümkün Müdür Hala,0.20893165066868602,JOY,0.9295424818992616,Turkish
62645,Leman Sam,İlla,0.2622027578798924,LOVE,0.87774258852005,Turkish
62648,Nazan Öncel,Erkekler de yanar,0.10014196605163245,ANGER,0.9877229928970336,Turkish
62695,Gazi,Pembe Şeyler,0.41773312044937805,SADNESS,0.9908617734909058,Turkish
62739,Nazan Öncel,Beyoğlu,0.12558314502648182,JOY,0.6277749538421631,Turkish
62744,Sertab Erener,Çamlıbel’den Çıktım Yayan,0.4942492550412703,ANGER,0.6051978468894958,Turkish
62746,Grup Gündoğarken,Gördüğüme Sevindim,0.39913404182200235,JOY,0.7825307250022888,Turkish
62747,Sertab Erener,Uyusun Da Büyüsün,0.504825931566542,LOVE,0.9153034687042236,Turkish
62778,Özdemir Erdoğan,İkinci Bahar,0.5449877204114725,LOVE,0.5437139868736267,Turkish
62792,Sertab Erener,Aç Sesini,0.20971248051763525,ANGER,0.6984103322029114,Turkish
62795,Sertab Erener,Fış Fış Kayıkçı,0.531716910180217,JOY,0.9973301887512208,Turkish
62797,İlhan İrem,Olanlar Olmuş,0.38365022046414066,JOY,0.6331069469451904,Turkish
62799,Sertab Erener,Uyu Yavrum Yine Sabah Oluyor,0.5072649950125632,JOY,0.9690915942192078,Turkish
62833,Sertab Erener,Sessiz Gemi,0.3419780127716596,SADNESS,0.4949555695056915,Turkish
62843,Sertab Erener,Belki de Aşk Lazım Değildir,0.3560536153119801,JOY,0.6150439381599426,Turkish
62847,Levent Yüksel,Bu Aşkın Katili Sensin,0.1438302803117021,SADNESS,0.9362940788269044,Turkish
62874,Nükhet Duru,Seninle,0.21146187539696662,SADNESS,0.9979128241539,Turkish
62895,Grup Gündoğarken,Gördüğüme Sevindim,0.39758732502335936,JOY,0.7825307250022888,Turkish
63092,Zeki Müren,Seni Sordum Yıldızlara,0.3791496231875713,ANGER,0.5368419289588928,Turkish
63094,Hüsnü Arkan,Öyle Bir Rüya,0.32958594936938623,SADNESS,0.961372435092926,Turkish
63141,Ezginin Günlüğü,Zerdaliler,0.4872169960255941,ANGER,0.7534574270248413,Turkish
63142,İlhan İrem,Yemyeşil Bir Deniz,0.2895868658258164,JOY,0.476082295179367,Turkish
63143,Leman Sam,Ayrılığa Dayanamam,0.35458652323086387,SADNESS,0.9838639497756958,Turkish
63172,Birsen Tezer,Kadın,0.3792920971566326,FEAR,0.8367798328399658,Turkish
63178,Peyk,Gidin,0.2529564946023139,SADNESS,0.9984851479530334,Turkish
63189,Yeni Türkü,Maskeli Balo,0.3305320483157708,SADNESS,0.8894323110580444,Turkish
63190,Ayten Alpman,Ben Böyleyim,0.35303070925007557,ANGER,0.9974331259727478,Turkish
63192,Genius Türkiye,Temmuz 2021 Tekli Yayınlama Takvimi,0.38795710585405746,SADNESS,0.4843314886093139,Turkish
63195,İlhan İrem,Konuşamıyorum (Sazlıklardan Havalanan),0.29217069431978276,FEAR,0.996815025806427,Turkish
63196,Müzeyyen Senar,Akşam oldu hüzünlendim ben yine,0.4224739752998402,LOVE,0.9906399250030518,Turkish
63229,Tanju Okan,Dostlarım,0.2995636854421722,SADNESS,0.9104444980621338,Turkish
63230,MFÖ (TUR),Bu Sabah Yağmur Var İstanbul’da,0.45913426995427786,JOY,0.9173067808151244,Turkish
63238,İlhan İrem,Yazık Oldu Yarınlara,0.3040233161436417,SADNESS,0.993062436580658,Turkish
63239,Moğollar,Çaya Kaç Şeker,0.3052298495920549,JOY,0.9758283495903016,Turkish
63242,Zeki Müren,Gökyüzünde Yalnız Gezen Yıldızlar,0.40723910978342287,SADNESS,0.9645896553993224,Turkish
63292,Leman Sam,İlla,0.2622027578798924,LOVE,0.87774258852005,Turkish
63295,Moğollar,Dinleyiverin Gari,0.23026569293371793,ANGER,0.9098262190818788,Turkish
63298,Müzeyyen Senar,Benzemez Kimse Sana,0.35726859155597174,SADNESS,0.9967716336250304,Turkish
63333,Evrencan Gündüz,Benimle Evlensen,0.38799610474531215,LOVE,0.6942257285118103,Turkish
63347,Müzeyyen Senar,Gündüzüm Seninle,0.5402151139113465,SADNESS,0.9834499955177308,Turkish
63349,İlhan İrem,Olanlar Olmuş,0.38365022046414066,JOY,0.6331069469451904,Turkish
63374,Özdemir Erdoğan,İkinci Bahar,0.5449877204114725,LOVE,0.5437139868736267,Turkish
63377,Gaye Su Akyol,Yıllar Yılan,0.30105111980823956,SADNESS,0.9848639369010924,Turkish
63393,Zeki Müren,Beklenen Şarkı,0.24769548756041396,ANGER,0.9886476397514344,Turkish
63428,Richard Francis Burton,"Arabian Nights, Vol. 8 (Chap. 5)",0.24071370699823613,ANGER,0.8136433959007263,Turkish
63447,Zeki Müren,Bir Gülü Sevdim,0.39773401483902016,FEAR,0.9621383547782898,Turkish
63448,Zeki Müren,Gözlerin Doğuyor Gecelerime,0.38845656347923574,SADNESS,0.6461772918701172,Turkish
63449,101Barz,Megasessie - Beats by Esko,0.24588795188586307,LOVE,0.8136227130889893,Turkish
63485,Hümeyra,Sessiz Gemi,0.353219050316234,SADNESS,0.4949555695056915,Turkish
63490,Orkundk,Bir Boş Evim Yok,0.3220457416761111,FEAR,0.8190333247184753,Turkish
63491,Zülfü Livaneli,Kan Çiçekleri,0.2374395766385677,SADNESS,0.9648160934448242,Turkish
6350,Батюшка (Batushka),Ектения I Очищение (Yekteniya I),0.2643949882143394,JOY,0.9594070315361024,Turkish
63519,Bülent Ortaçgil,Çoktular Ama Hiç Yoktular,0.39575460935846696,SADNESS,0.967309296131134,Turkish
63521,Düş sokağı sakinleri,Ayrılık,0.45563526071531657,SURPRISE,0.9264069199562072,Turkish
63569,Bülent Ortaçgil,Değirmenler,0.4627396853826392,SADNESS,0.9968528151512146,Turkish
63590,Ajda Pekkan,Sevdalı Başım,0.2848675677969897,SADNESS,0.6886597871780396,Turkish
63591,Yasemin Mori,Konuşmak,0.235101187484924,SADNESS,0.9510798454284668,Turkish
63593,Zülfü Livaneli,Böyledir Bizim Sevdamız,0.42926206246377563,ANGER,0.9952664375305176,Turkish
63594,Yaşar Kurt,Dokuz Altı Yolları,0.31596930317464395,LOVE,0.364290714263916,Turkish
63596,Yeni Türkü,Deliler,0.3557642649167627,FEAR,0.8768190145492554,Turkish
63597,Ceza,İt Dalaşı,0.37961902736081865,JOY,0.5905441641807556,Turkish
63636,Yeni Türkü,Destina,0.500541703872668,SADNESS,0.5946901440620422,Turkish
63644,Zeki Müren,Bir Yangının Külünü Yeniden Yakıp Geçtin,0.3540053312997674,SADNESS,0.9958213567733764,Turkish
63648,İlhan İrem,İşte Hayat (Sensiz de Yaşanıyor),0.19585478860321248,SADNESS,0.9628791809082032,Turkish
63649,S.U.R (TUR),5 Karat,0.4605606323936576,FEAR,0.9594841599464417,Turkish
63678,Peyk,Piç,0.17296798826189594,SADNESS,0.996020495891571,Turkish
63690,Yavuz Çetin,Bul Beni,0.13892387821097016,FEAR,0.7123456597328186,Turkish
63693,Evrencan Gündüz,Yeni Bir Şarkı,0.3823954953187103,LOVE,0.9776173830032348,Turkish
63696,Zeki Müren,Ne Olursun,0.32656967826839334,JOY,0.9682596921920776,Turkish
63698,J.R.R. Tolkien,The Hobbit (Bölüm 1 Beklenmedik Bir Parti) [Türkçe],0.3767672604496219,JOY,0.9464417695999146,Turkish
63735,Ceylan Ertem,Ütopyalar Güzeldir,0.4698117414791013,JOY,0.3709375560283661,Turkish
63748,İlhan İrem,Sen Bilirsin,0.21298735749541242,LOVE,0.8081371188163757,Turkish
63749,Müzeyyen Senar,Agora Meyhanesi,0.35578849634410187,LOVE,0.525120735168457,Turkish
63775,MFÖ (TUR),Ruh Halim Yerlerde,0.1838755578786298,FEAR,0.5585842728614807,Turkish
63794,101Barz,Megasessie - Beats by Esko,0.41623699086602195,LOVE,0.8136227130889893,Turkish
63796,Yeni Türkü,Gözlerin,0.33521631735110646,FEAR,0.6552387475967407,Turkish
63799,Zeki Müren,Mihrabım Diyerek,0.37360105748192185,LOVE,0.814740777015686,Turkish
63839,Gaye Su Akyol,İstersen Hiç Başlamasın (Yeni Türkü Zamansız),0.3986712625708819,SADNESS,0.9976376295089722,Turkish
63848,Zeki Müren,Ben Zeki Müren,0.3278166493164531,JOY,0.5904089212417603,Turkish
63879,Gaye Su Akyol,Abbas,0.4004172438879206,LOVE,0.5526289343833923,Turkish
63885,Ezginin Günlüğü,Düşler Sokağı,0.21328638355762142,ANGER,0.3944994807243347,Turkish
63886,Birsen Tezer,Nefes,0.4919360651369062,SADNESS,0.9980613589286804,Turkish
63892,Ceylan Ertem,Bugünüm Sensiz Geçti,0.43687042821609146,SADNESS,0.9592783451080322,Turkish
63894,Zeki Müren,Akşam Olunca Yarelerim Sızlar,0.4216315044118657,LOVE,0.9881139397621156,Turkish
63895,Düş sokağı sakinleri,Kan Revan İçindeyim,0.3850324775998182,LOVE,0.3995451629161834,Turkish
63898,Zeki Müren,Seviyorum İşte Var Mı Diyeceğin,0.3932779771896209,JOY,0.7149307727813721,Turkish
63899,Müzeyyen Senar,Sigaramın Dumanı,0.41848502778036567,SADNESS,0.7089203000068665,Turkish
63905,MFÖ (TUR),Bu Aşk Olur Mu,0.15188411657559298,SADNESS,0.9857139587402344,Turkish
63926,Bulutsuzluk Özlemi,Ankara Sokakları,0.4132773207669172,SADNESS,0.9962683320045472,Turkish
63929,Zeki Müren,Biz Ayrılamayız,0.388743094324326,JOY,0.3317448794841766,Turkish
63949,Khiladi,Sukoon,0.3077492947866646,JOY,0.9676746726036072,Turkish
64511,Hüsnü Arkan,Öyle Bir Rüya,0.32958594936938623,SADNESS,0.961372435092926,Turkish
64578,Sertab Erener,Dandini Dandini Dastana,0.5081057714900845,ANGER,0.3828654885292053,Turkish
64656,Zeki Müren,Seni Sordum Yıldızlara,0.3791496231875713,ANGER,0.5368419289588928,Turkish
64662,İlhan İrem,Yemyeşil Bir Deniz,0.2895868658258164,JOY,0.476082295179367,Turkish
64678,Sertab Erener,Fış Fış Kayıkçı,0.531716910180217,JOY,0.9973301887512208,Turkish
64724,Birsen Tezer,Kadın,0.3792920971566326,FEAR,0.8367798328399658,Turkish
64731,Ezginin Günlüğü,Zerdaliler,0.4872169960255941,ANGER,0.7534574270248413,Turkish
64733,Ayten Alpman,Ben Böyleyim,0.35303070925007557,ANGER,0.9974331259727478,Turkish
64737,Leman Sam,Ayrılığa Dayanamam,0.35458652323086387,SADNESS,0.9838639497756958,Turkish
64764,Peyk,Gidin,0.2529564946023139,SADNESS,0.9984851479530334,Turkish
64769,Genius Türkçe Çeviriler,Alain Souchon - Ultra moderne solitude (Türkçe çeviri by Levent Pamukcu),0.4239517054715055,FEAR,0.5437827110290527,Turkish
64773,Yeni Türkü,Maskeli Balo,0.3305320483157708,SADNESS,0.8894323110580444,Turkish
64774,Sertab Erener,Dandini Dandini Dastana,0.5081057714900845,ANGER,0.3828654885292053,Turkish
64775,Genius Türkiye,Temmuz 2021 Tekli Yayınlama Takvimi,0.38795710585405746,SADNESS,0.4843314886093139,Turkish
64778,İlhan İrem,Konuşamıyorum (Sazlıklardan Havalanan),0.29217069431978276,FEAR,0.996815025806427,Turkish
64779,Müzeyyen Senar,Akşam oldu hüzünlendim ben yine,0.4224739752998402,LOVE,0.9906399250030518,Turkish
64816,Tanju Okan,Dostlarım,0.2995636854421722,SADNESS,0.9104444980621338,Turkish
64819,MFÖ (TUR),Bu Sabah Yağmur Var İstanbul’da,0.45913426995427786,JOY,0.9173067808151244,Turkish
64824,Zeki Müren,Gökyüzünde Yalnız Gezen Yıldızlar,0.40723910978342287,SADNESS,0.9645896553993224,Turkish
64828,İlhan İrem,Yazık Oldu Yarınlara,0.3040233161436417,SADNESS,0.993062436580658,Turkish
64834,Leman Sam,İlla,0.2622027578798924,LOVE,0.87774258852005,Turkish
64835,Levent Yüksel,Aşk Mümkün Müdür Hala,0.20893165066868602,JOY,0.9295424818992616,Turkish
64843,Sertab Erener,Benim Annem Güzel Annem,0.4748584047554262,LOVE,0.8601500988006592,Turkish
64847,Nazan Öncel,Erkekler de yanar,0.10014196605163245,ANGER,0.9877229928970336,Turkish
64864,Moğollar,Çaya Kaç Şeker,0.3052298495920549,JOY,0.9758283495903016,Turkish
64870,Nazan Öncel,Beyoğlu,0.12558314502648182,JOY,0.6277749538421631,Turkish
64878,Moğollar,Dinleyiverin Gari,0.23026569293371793,ANGER,0.9098262190818788,Turkish
64879,Grup Gündoğarken,Gördüğüme Sevindim,0.39913404182200235,JOY,0.7825307250022888,Turkish
64881,Gazi,Pembe Şeyler,0.41773312044937805,SADNESS,0.9908617734909058,Turkish
64884,Müzeyyen Senar,Benzemez Kimse Sana,0.35726859155597174,SADNESS,0.9967716336250304,Turkish
64913,Evrencan Gündüz,Benimle Evlensen,0.38799610474531215,LOVE,0.6942257285118103,Turkish
64923,Sertab Erener,Aç Sesini,0.20971248051763525,ANGER,0.6984103322029114,Turkish
64928,Sertab Erener,Çamlıbel’den Çıktım Yayan,0.4942492550412703,ANGER,0.6051978468894958,Turkish
64929,Sertab Erener,Fış Fış Kayıkçı,0.531716910180217,JOY,0.9973301887512208,Turkish
64930,Müzeyyen Senar,Gündüzüm Seninle,0.5402151139113465,SADNESS,0.9834499955177308,Turkish
64931,İlhan İrem,Olanlar Olmuş,0.38365022046414066,JOY,0.6331069469451904,Turkish
64934,Sertab Erener,Uyusun Da Büyüsün,0.504825931566542,LOVE,0.9153034687042236,Turkish
64942,Sertab Erener,Uyu Yavrum Yine Sabah Oluyor,0.5072649950125632,JOY,0.9690915942192078,Turkish
64966,Sertab Erener,Sessiz Gemi,0.3419780127716596,SADNESS,0.4949555695056915,Turkish
64969,Gaye Su Akyol,Yıllar Yılan,0.30105111980823956,SADNESS,0.9848639369010924,Turkish
64978,Levent Yüksel,Bu Aşkın Katili Sensin,0.1438302803117021,SADNESS,0.9362940788269044,Turkish
64981,Sertab Erener,Belki de Aşk Lazım Değildir,0.3560536153119801,JOY,0.6150439381599426,Turkish
71538,DEHA INC.,Baskın,0.08324605500094348,JOY,0.5778186917304993,Turkish
71880,Malt,Gol,0.08007017177630565,ANGER,0.9658023715019226,Turkish
71985,Pentagram (TUR),Doğmadan Önce,0.12737624838261175,ANGER,0.8788160681724548,Turkish
71986,Malt,Aşkın Gözü,0.09603471908237013,ANGER,0.481885552406311,Turkish
79432,Fazıl Say,Yiğidim Aslanım Burda Yatıyor,0.5229294581242923,SADNESS,0.5520475506782532,Turkish
81604,Pratsofficial,Aziyat,0.36822629638031545,JOY,0.987823247909546,Turkish
84128,Flört,Bir Tek Sen Gelmedin,0.13656872881001736,JOY,0.955233871936798,Turkish
84178,Cem Karaca,Çökertme,0.246957594878094,SADNESS,0.9298498630523682,Turkish
84219,Mavi Işıklar,Sevgilim,0.46346040595416677,LOVE,0.993822455406189,Turkish
84244,Kamuran Akkor,Beni Kaybettin Artık,0.2591673693667016,SADNESS,0.9881658554077148,Turkish
84252,Barış Manço,Kol Düğmeleri,0.6227975419278833,SADNESS,0.9729858040809632,Turkish
84263,Barış Manço,Kol Düğmeleri,0.26889976864306,SADNESS,0.9729858040809632,Turkish
84284,Cem Karaca,Kara Sevda,0.3767428574284586,ANGER,0.651334285736084,Turkish
84286,Cem Karaca,Üryan Geldim,0.3075183005730985,LOVE,0.4920436441898346,Turkish
84294,Cem Karaca,Hep Kahır,0.333218591099614,ANGER,0.7526170611381531,Turkish
84297,Animus,Kanaken Freestyle,0.15962197855056284,JOY,0.7800544500350952,Turkish
84308,Barış Manço,Ayrılık,0.4696994866597139,SADNESS,0.6796119809150696,Turkish
84316,Selda Bağcan,Yuh Yuh,0.11455489950430989,ANGER,0.7844085097312927,Turkish
84330,Cem Karaca,Sakın Reddetme,0.49911620157363956,ANGER,0.5383713245391846,Turkish
84342,Barış Manço,Söyle Zalim Sultan,0.28845924683563134,ANGER,0.9740240573883056,Turkish
84345,Flört,Dün TRT’de İzledim,0.10255273305624849,JOY,0.6118873357772827,Turkish
84361,Cem Karaca,Lümüne,0.6041016807603978,SADNESS,0.3547089397907257,Turkish
84362,Barış Manço,Cacık,0.45025721532578594,ANGER,0.6819509863853455,Turkish
84370,Barış Manço,Bahçede Hanımeli,0.64701275022728,JOY,0.4556481838226318,Turkish
84372,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),0.25686557691257983,ANGER,0.9964800477027892,Turkish
84375,Selda Bağcan,Zam Zam,0.4374892161980215,SADNESS,0.5634170174598694,Turkish
84385,Cem Karaca,Herkes Gibisin,0.37822807839969147,SADNESS,0.9960759282112122,Turkish
84386,Barış Manço,Kazma,0.3049834453916457,JOY,0.9972188472747804,Turkish
84387,Barış Manço,Yolla Yarim Tez Yolla,0.24251055941633723,LOVE,0.9897059202194214,Turkish
84389,Flört,Cemiyette Pişiyoruz,0.13875897727106243,JOY,0.6803861856460571,Turkish
84393,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),0.5732569264853653,ANGER,0.9964800477027892,Turkish
84395,Animus,Kanaken Freestyle,0.3490664644547815,JOY,0.7800544500350952,Turkish
84396,Flört,Sevmez Olaydım,0.059694124966397116,LOVE,0.7093027234077454,Turkish
84420,Cem Karaca,Ölüm,0.12322673646473722,ANGER,0.4965897798538208,Turkish
84424,Barış Manço,Gül Bebeğim,0.33579398498230006,ANGER,0.8255520462989807,Turkish
84429,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),0.5196821092155754,ANGER,0.9964800477027892,Turkish
84443,Cem Karaca,Canım Benim,0.28920089232742285,JOY,0.6517272591590881,Turkish
84481,Flört,Kolay Mı Sanki,0.13842936779109774,SADNESS,0.9946632385253906,Turkish
84488,Sâhir a.k.a. Order,Kadavra Kadar,0.2132755639812803,ANGER,0.8844916224479675,Turkish
84490,Doğu Bosphorus,Kendimi Bulamam,0.39098903497194226,SADNESS,0.9979466795921326,Turkish
84492,Bassi Maestro,Cosa Succede!,0.19580706103727313,JOY,0.9972965121269226,Turkish
84498,Cem Karaca,Yarım Porsiyon Aydınlık,0.23455271270943578,ANGER,0.5180056691169739,Turkish
84521,Cem Karaca,Kara Sevda,0.23162013228904532,ANGER,0.651334285736084,Turkish
84524,Cem Karaca,Kara Sevda,0.3247204033919221,ANGER,0.651334285736084,Turkish
84525,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),0.19466853237916948,ANGER,0.9964800477027892,Turkish
84530,Cem Karaca,Sen Duymadın,0.1992243558286378,FEAR,0.7033126354217529,Turkish
84531,Cem Karaca,Yolumuz Gurbete Düştü,0.08830557553303817,LOVE,0.8973031640052795,Turkish
84536,Cem Karaca,Ay Karanlık,0.15940150259424746,ANGER,0.996868908405304,Turkish
84537,Animus,Kanaken Freestyle,0.2319185136891963,JOY,0.7800544500350952,Turkish
84562,Cem Karaca,İhtiyar Oldum,0.35383897662025615,JOY,0.8693169951438904,Turkish
84567,Cem Karaca,Bu Son Olsun,0.21264576700850518,SADNESS,0.5886147618293762,Turkish
84570,Barış Manço,Seher Vakti,0.18409447960422698,LOVE,0.7207739949226379,Turkish
84578,Flört,Senden Kalan,0.16209640631428757,ANGER,0.6720104217529297,Turkish
84579,Flört,İstanbul,0.2678688571711225,LOVE,0.9753771424293518,Turkish
84583,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),0.6096991415727329,ANGER,0.9964800477027892,Turkish
84588,Erkut Taçkın,Beyaz Ev,0.2801412490938845,JOY,0.6834719181060791,Turkish
84590,Barış Manço,Yine Yol Göründü Gurbete...,0.3750734289398535,FEAR,0.807421088218689,Turkish
84611,Barış Manço,Kağızman,0.11941801777736338,ANGER,0.9258545637130736,Turkish
84614,Selda Bağcan,Felek Çakmağını Üstüme Çaktı,0.4494565979912497,SADNESS,0.7587915062904358,Turkish
84636,Barış Manço,Geçti Dost Kervanı,0.5239293499688324,JOY,0.9361695647239684,Turkish
84645,Benjamin Franklin,The Autobiography of Benjamin Franklin (Part Two),0.32143155791046957,JOY,0.8461986780166626,Turkish
84648,Kamuran Akkor,Ben Sarhoş Oldum,0.27302666640199813,LOVE,0.993369162082672,Turkish
84649,RobotWisdom,A logarithmic timeline of the universe,0.2414405956910642,ANGER,0.5319654941558838,Turkish
84666,Barış Manço,Kızılcıklar Oldu Mu,0.3547946032967997,ANGER,0.9089603424072266,Turkish
84677,Kramp (TUR),İstanbul Sokakları,0.25844391075759277,SADNESS,0.8193064332008362,Turkish
84680,Flört,Yola Devam,0.28664805707620217,FEAR,0.5195398330688477,Turkish
84692,Barış Manço,Domates Biber Patlıcan,0.2217830163469551,SADNESS,0.7735041379928589,Turkish
